"","MSTI_VAR","MSTI.Variables","COU","Country","YEAR","Year","Unit.Code","Unit","PowerCode.Code","PowerCode","Reference.Period.Code","Reference.Period","Value","Flag.Codes","Flags","src","info_type"
"3990","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","ITA","Italy",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,1902.76095161409,"","","B_","COMP"
"3991","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","ITA","Italy",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,1828.86569351049,"","","B_","COMP"
"3992","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","ITA","Italy",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,1757.35953167363,"","","B_","COMP"
"3993","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","ITA","Italy",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,1771.21248257166,"","","B_","COMP"
"3994","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","ITA","Italy",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,1857.01898443209,"","","B_","COMP"
"3995","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","ITA","Italy",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,1366.00207151707,"","","B_","COMP"
"3996","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","FRA","France",2011,2011,"PC","Percentage",0,"Units",NA,NA,11.0689084005185,"","","B_","XCOMP"
"3997","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","FRA","France",2012,2012,"PC","Percentage",0,"Units",NA,NA,11.2641218031077,"","","B_","XCOMP"
"3998","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","FRA","France",2013,2013,"PC","Percentage",0,"Units",NA,NA,11.9466959697112,"","","B_","XCOMP"
"3999","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","GBR","United Kingdom",2011,2011,"PC","Percentage",0,"Units",NA,NA,5.6151698624786,"","","B_","XCOMP"
"4000","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","GBR","United Kingdom",2012,2012,"PC","Percentage",0,"Units",NA,NA,5.70887430071259,"","","B_","XCOMP"
"4001","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","GBR","United Kingdom",2013,2013,"PC","Percentage",0,"Units",NA,NA,5.53345114322575,"","","B_","XCOMP"
"4002","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","GBR","United Kingdom",2014,2014,"PC","Percentage",0,"Units",NA,NA,5.04843264827012,"","","B_","XCOMP"
"4003","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","GBR","United Kingdom",2015,2015,"PC","Percentage",0,"Units",NA,NA,4.71625840307969,"","","B_","XCOMP"
"4004","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","GBR","United Kingdom",2016,2016,"PC","Percentage",0,"Units",NA,NA,4.90404733514815,"","","B_","XCOMP"
"4005","B_XFA","Percentage of BERD financed by the rest of the world","OECD","OECD - Total",2011,2011,"PC","Percentage",0,"Units",NA,NA,6.20804419063337,"e","Estimated value","B_","XFA"
"4006","B_XFA","Percentage of BERD financed by the rest of the world","OECD","OECD - Total",2012,2012,"PC","Percentage",0,"Units",NA,NA,6.44439523396474,"e","Estimated value","B_","XFA"
"4007","B_XFA","Percentage of BERD financed by the rest of the world","OECD","OECD - Total",2013,2013,"PC","Percentage",0,"Units",NA,NA,6.74544861267624,"e","Estimated value","B_","XFA"
"4008","B_XFA","Percentage of BERD financed by the rest of the world","OECD","OECD - Total",2014,2014,"PC","Percentage",0,"Units",NA,NA,7.15928391589874,"e","Estimated value","B_","XFA"
"4009","B_XFA","Percentage of BERD financed by the rest of the world","OECD","OECD - Total",2015,2015,"PC","Percentage",0,"Units",NA,NA,7.43422169119662,"e","Estimated value","B_","XFA"
"4010","B_XFA","Percentage of BERD financed by the rest of the world","OECD","OECD - Total",2016,2016,"PC","Percentage",0,"Units",NA,NA,7.94899713558938,"e","Estimated value","B_","XFA"
"4011","G_XFA","Percentage of GERD financed by the rest of the world","OECD","OECD - Total",2011,2011,"PC","Percentage",0,"Units",NA,NA,5.27351545931163,"e","Estimated value","G_","XFA"
"4012","G_XFA","Percentage of GERD financed by the rest of the world","OECD","OECD - Total",2012,2012,"PC","Percentage",0,"Units",NA,NA,5.55327456997528,"e","Estimated value","G_","XFA"
"4013","G_XFA","Percentage of GERD financed by the rest of the world","OECD","OECD - Total",2013,2013,"PC","Percentage",0,"Units",NA,NA,5.85101303323651,"e","Estimated value","G_","XFA"
"4014","G_XFA","Percentage of GERD financed by the rest of the world","OECD","OECD - Total",2014,2014,"PC","Percentage",0,"Units",NA,NA,6.1525011804515,"e","Estimated value","G_","XFA"
"4015","G_XFA","Percentage of GERD financed by the rest of the world","OECD","OECD - Total",2015,2015,"PC","Percentage",0,"Units",NA,NA,6.45749408807063,"e","Estimated value","G_","XFA"
"4016","G_XFA","Percentage of GERD financed by the rest of the world","OECD","OECD - Total",2016,2016,"PC","Percentage",0,"Units",NA,NA,6.62812662927375,"e","Estimated value","G_","XFA"
"4017","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CHN","China (People's Republic of)",2011,2011,"PC","Percentage",0,"Units",NA,NA,16.1401954143198,"","","B_","XCOMP"
"4018","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CHN","China (People's Republic of)",2012,2012,"PC","Percentage",0,"Units",NA,NA,15.1540688433319,"","","B_","XCOMP"
"4019","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CHN","China (People's Republic of)",2013,2013,"PC","Percentage",0,"Units",NA,NA,15.4452799013663,"","","B_","XCOMP"
"4020","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CHN","China (People's Republic of)",2014,2014,"PC","Percentage",0,"Units",NA,NA,15.5213603450526,"","","B_","XCOMP"
"4021","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CHN","China (People's Republic of)",2015,2015,"PC","Percentage",0,"Units",NA,NA,16.4740860236809,"","","B_","XCOMP"
"4022","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CHN","China (People's Republic of)",2016,2016,"PC","Percentage",0,"Units",NA,NA,16.4417505099424,"","","B_","XCOMP"
"4023","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","DEU","Germany",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,8321.3821284995,"","","B_","COMP"
"4024","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","DEU","Germany",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,9389.44585307797,"","","B_","COMP"
"4025","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","DEU","Germany",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,9476.05947059743,"","","B_","COMP"
"4026","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","DEU","Germany",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,9762.44233790486,"","","B_","COMP"
"4027","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","DEU","Germany",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,9693.88318619062,"","","B_","COMP"
"4028","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","DEU","Germany",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,9936.1537169388,"","","B_","COMP"
"4029","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CAN","Canada",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,1980.79904701242,"d","Definition differs","B_","COMP"
"4030","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CAN","Canada",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,2012.68381933721,"d","Definition differs","B_","COMP"
"4031","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CAN","Canada",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,1820.2607106965,"d","Definition differs","B_","COMP"
"4032","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CAN","Canada",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,838.780430614691,"d","Definition differs","B_","COMP"
"4033","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CAN","Canada",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,877.400862428478,"d","Definition differs","B_","COMP"
"4034","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CAN","Canada",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,867.355605939493,"d","Definition differs","B_","COMP"
"4035","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","USA","United States",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,62704,"d","Definition differs","B_","COMP"
"4036","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","USA","United States",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,65068,"d","Definition differs","B_","COMP"
"4037","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","USA","United States",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,67205,"d","Definition differs","B_","COMP"
"4038","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","USA","United States",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,73891,"d","Definition differs","B_","COMP"
"4039","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","USA","United States",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,72110,"d","Definition differs","B_","COMP"
"4040","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","USA","United States",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,77385,"d","Definition differs","B_","COMP"
"4041","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","KOR","Korea",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,21873.9132907031,"","","B_","COMP"
"4042","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","KOR","Korea",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,25237.833574745,"","","B_","COMP"
"4043","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","KOR","Korea",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,27676.6169997625,"","","B_","COMP"
"4044","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","KOR","Korea",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,30402.0717018895,"","","B_","COMP"
"4045","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","KOR","Korea",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,29892.6188097329,"","","B_","COMP"
"4046","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","FRA","France",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,3795.570928679,"","","B_","COMP"
"4047","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","FRA","France",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,4007.93300451993,"","","B_","COMP"
"4048","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","FRA","France",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,4519.96932142591,"","","B_","COMP"
"4049","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","KOR","Korea",2011,2011,"PC","Percentage",0,"Units",NA,NA,48.9563192275608,"","","B_","XCOMP"
"4050","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","KOR","Korea",2012,2012,"PC","Percentage",0,"Units",NA,NA,49.9168030170315,"","","B_","XCOMP"
"4051","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","KOR","Korea",2013,2013,"PC","Percentage",0,"Units",NA,NA,51.6608181156436,"","","B_","XCOMP"
"4052","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","KOR","Korea",2014,2014,"PC","Percentage",0,"Units",NA,NA,53.16855913571,"","","B_","XCOMP"
"4053","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","KOR","Korea",2015,2015,"PC","Percentage",0,"Units",NA,NA,50.1188297780836,"","","B_","XCOMP"
"4054","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","MEX","Mexico",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,29.9244907128578,"e","Estimated value","B_","COMP"
"4055","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","MEX","Mexico",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,80.7701573231825,"","","B_","COMP"
"4056","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","MEX","Mexico",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,94.3863452258933,"","","B_","COMP"
"4057","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","MEX","Mexico",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,101.285690569907,"","","B_","COMP"
"4058","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","MEX","Mexico",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,102.691180947205,"","","B_","COMP"
"4059","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","MEX","Mexico",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,101.027071864571,"","","B_","COMP"
"4060","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","AUS","Australia",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,237.913761530623,"","","B_","COMP"
"4061","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","ITA","Italy",2011,2011,"PC","Percentage",0,"Units",NA,NA,13.3354271937036,"","","B_","XCOMP"
"4062","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","ITA","Italy",2012,2012,"PC","Percentage",0,"Units",NA,NA,12.3118337654855,"","","B_","XCOMP"
"4063","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","ITA","Italy",2013,2013,"PC","Percentage",0,"Units",NA,NA,11.2861921187415,"","","B_","XCOMP"
"4064","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","ITA","Italy",2014,2014,"PC","Percentage",0,"Units",NA,NA,10.6131731359609,"","","B_","XCOMP"
"4065","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","ITA","Italy",2015,2015,"PC","Percentage",0,"Units",NA,NA,10.6422274646139,"","","B_","XCOMP"
"4066","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","ITA","Italy",2016,2016,"PC","Percentage",0,"Units",NA,NA,6.92150364745068,"","","B_","XCOMP"
"4067","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","DEU","Germany",2011,2011,"PC","Percentage",0,"Units",NA,NA,12.8499604520217,"","","B_","XCOMP"
"4068","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","DEU","Germany",2012,2012,"PC","Percentage",0,"Units",NA,NA,13.7419339246441,"","","B_","XCOMP"
"4069","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","DEU","Germany",2013,2013,"PC","Percentage",0,"Units",NA,NA,13.7062177268501,"","","B_","XCOMP"
"4070","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","DEU","Germany",2014,2014,"PC","Percentage",0,"Units",NA,NA,13.1704578351302,"","","B_","XCOMP"
"4071","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","DEU","Germany",2015,2015,"PC","Percentage",0,"Units",NA,NA,12.3720304501903,"","","B_","XCOMP"
"4072","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","DEU","Germany",2016,2016,"PC","Percentage",0,"Units",NA,NA,12.1559545411136,"","","B_","XCOMP"
"4073","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","MEX","Mexico",2011,2011,"PC","Percentage",0,"Units",NA,NA,0.87746476640876,"e","Estimated value","B_","XCOMP"
"4074","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","MEX","Mexico",2012,2012,"PC","Percentage",0,"Units",NA,NA,2.77584115805856,"","","B_","XCOMP"
"4075","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","MEX","Mexico",2013,2013,"PC","Percentage",0,"Units",NA,NA,2.93645158680017,"","","B_","XCOMP"
"4076","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","MEX","Mexico",2014,2014,"PC","Percentage",0,"Units",NA,NA,2.93645158680017,"","","B_","XCOMP"
"4077","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","MEX","Mexico",2015,2015,"PC","Percentage",0,"Units",NA,NA,2.93645158680017,"","","B_","XCOMP"
"4078","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","MEX","Mexico",2016,2016,"PC","Percentage",0,"Units",NA,NA,2.93645158680017,"","","B_","XCOMP"
"4079","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CAN","Canada",2011,2011,"PC","Percentage",0,"Units",NA,NA,14.5377056943294,"d","Definition differs","B_","XCOMP"
"4080","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CAN","Canada",2012,2012,"PC","Percentage",0,"Units",NA,NA,15,"d","Definition differs","B_","XCOMP"
"4081","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CAN","Canada",2013,2013,"PC","Percentage",0,"Units",NA,NA,13.4233040125316,"d","Definition differs","B_","XCOMP"
"4082","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CAN","Canada",2014,2014,"PC","Percentage",0,"Units",NA,NA,5.66814961278629,"d","Definition differs","B_","XCOMP"
"4083","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CAN","Canada",2015,2015,"PC","Percentage",0,"Units",NA,NA,6.09891946084438,"d","Definition differs","B_","XCOMP"
"4084","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","CAN","Canada",2016,2016,"PC","Percentage",0,"Units",NA,NA,5.98072876287518,"d","Definition differs","B_","XCOMP"
"4085","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","USA","United States",2011,2011,"PC","Percentage",0,"Units",NA,NA,21.3211467120945,"d","Definition differs","B_","XCOMP"
"4086","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","USA","United States",2012,2012,"PC","Percentage",0,"Units",NA,NA,21.5278742762614,"d","Definition differs","B_","XCOMP"
"4087","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","USA","United States",2013,2013,"PC","Percentage",0,"Units",NA,NA,20.8369505903363,"d","Definition differs","B_","XCOMP"
"4088","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","USA","United States",2014,2014,"PC","Percentage",0,"Units",NA,NA,21.6862130497053,"d","Definition differs","B_","XCOMP"
"4089","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","USA","United States",2015,2015,"PC","Percentage",0,"Units",NA,NA,20.2658078078585,"d","Definition differs","B_","XCOMP"
"4090","B_XCOMP","Percentage of BERD performed in the computer, electronic and optical industry","USA","United States",2016,2016,"PC","Percentage",0,"Units",NA,NA,20.6533488130029,"d","Definition differs","B_","XCOMP"
"4091","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","GBR","United Kingdom",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,1384.45886640636,"","","B_","COMP"
"4092","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","GBR","United Kingdom",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,1391.89409876795,"","","B_","COMP"
"4093","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","GBR","United Kingdom",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,1468.25310782099,"","","B_","COMP"
"4094","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","GBR","United Kingdom",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,1440.91825390694,"","","B_","COMP"
"4095","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","GBR","United Kingdom",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,1422.65939259908,"","","B_","COMP"
"4096","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","GBR","United Kingdom",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,1560.04915842433,"","","B_","COMP"
"4097","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","JPN","Japan",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,29244.753787209,"","","B_","COMP"
"4098","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","JPN","Japan",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,28387.1031049108,"","","B_","COMP"
"4099","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","JPN","Japan",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,28750.8209050441,"","","B_","COMP"
"4100","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","JPN","Japan",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,28017.7567698879,"","","B_","COMP"
"4101","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","JPN","Japan",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,27883.9467265701,"","","B_","COMP"
"4102","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","JPN","Japan",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,25599.1796250585,"","","B_","COMP"
"4103","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CHN","China (People's Republic of)",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,30292.5800185626,"","","B_","COMP"
"4104","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CHN","China (People's Republic of)",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,33718.9519563799,"","","B_","COMP"
"4105","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CHN","China (People's Republic of)",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,39535.499729274,"","","B_","COMP"
"4106","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CHN","China (People's Republic of)",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,44463.3177044939,"","","B_","COMP"
"4107","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CHN","China (People's Republic of)",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,51547.7702948209,"","","B_","COMP"
"4108","B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","CHN","China (People's Republic of)",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,57494.3793030595,"","","B_","COMP"
"4109","VA_PPP","Value Added of Industry (current PPP$)","ITA","Italy",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,1323741.54121035,"","","VA","_PPP"
"4110","VA_PPP","Value Added of Industry (current PPP$)","ITA","Italy",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,1311271.02457147,"","","VA","_PPP"
"4111","VA_PPP","Value Added of Industry (current PPP$)","ITA","Italy",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,1321820.00486215,"","","VA","_PPP"
"4112","VA_PPP","Value Added of Industry (current PPP$)","ITA","Italy",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,1331404.7234259,"","","VA","_PPP"
"4113","VA_PPP","Value Added of Industry (current PPP$)","ITA","Italy",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,1363936.43566739,"","","VA","_PPP"
"4114","VA_PPP","Value Added of Industry (current PPP$)","ITA","Italy",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,1435938.31249152,"","","VA","_PPP"
"4115","VA_PPP","Value Added of Industry (current PPP$)","ITA","Italy",2017,2017,"USD","US Dollar",6,"Millions",NA,NA,1503305.36214988,"e","Estimated value","VA","_PPP"
"4116","VA_PPP","Value Added of Industry (current PPP$)","DEU","Germany",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,2168881.77200015,"","","VA","_PPP"
"4117","VA_PPP","Value Added of Industry (current PPP$)","DEU","Germany",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,2223337.90679381,"","","VA","_PPP"
"4118","VA_PPP","Value Added of Industry (current PPP$)","DEU","Germany",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,2306650.39556995,"","","VA","_PPP"
"4119","VA_PPP","Value Added of Industry (current PPP$)","DEU","Germany",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,2426216.68145679,"","","VA","_PPP"
"4120","VA_PPP","Value Added of Industry (current PPP$)","DEU","Germany",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,2493521.02549144,"","","VA","_PPP"
"4121","VA_PPP","Value Added of Industry (current PPP$)","DEU","Germany",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,2602883.00340912,"","","VA","_PPP"
"4122","VA_PPP","Value Added of Industry (current PPP$)","DEU","Germany",2017,2017,"USD","US Dollar",6,"Millions",NA,NA,2757635.32569532,"e","Estimated value","VA","_PPP"
"4123","VA_PPP","Value Added of Industry (current PPP$)","KOR","Korea",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,1078532.37938508,"","","VA","_PPP"
"4124","VA_PPP","Value Added of Industry (current PPP$)","KOR","Korea",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,1109265.17363708,"","","VA","_PPP"
"4125","VA_PPP","Value Added of Industry (current PPP$)","KOR","Korea",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,1133309.42695032,"","","VA","_PPP"
"4126","VA_PPP","Value Added of Industry (current PPP$)","KOR","Korea",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,1169339.93266959,"","","VA","_PPP"
"4127","VA_PPP","Value Added of Industry (current PPP$)","KOR","Korea",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,1250491.57186623,"","","VA","_PPP"
"4128","VA_PPP","Value Added of Industry (current PPP$)","KOR","Korea",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,1296023.2342261,"e","Estimated value","VA","_PPP"
"4129","VA_PPP","Value Added of Industry (current PPP$)","KOR","Korea",2017,2017,"USD","US Dollar",6,"Millions",NA,NA,1360516.94243172,"e","Estimated value","VA","_PPP"
"4130","VA_PPP","Value Added of Industry (current PPP$)","CAN","Canada",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,918851.223075584,"","","VA","_PPP"
"4131","VA_PPP","Value Added of Industry (current PPP$)","CAN","Canada",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,938172.58992096,"","","VA","_PPP"
"4132","VA_PPP","Value Added of Industry (current PPP$)","CAN","Canada",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,993773.295788283,"","","VA","_PPP"
"4133","VA_PPP","Value Added of Industry (current PPP$)","CAN","Canada",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,1042315.5412881,"","","VA","_PPP"
"4134","VA_PPP","Value Added of Industry (current PPP$)","CAN","Canada",2015,2015,"USD","US Dollar",6,"Millions",NA,NA,1001160.0569525,"e","Estimated value","VA","_PPP"
"4135","VA_PPP","Value Added of Industry (current PPP$)","CAN","Canada",2016,2016,"USD","US Dollar",6,"Millions",NA,NA,1022642.65641391,"e","Estimated value","VA","_PPP"
"4136","VA_PPP","Value Added of Industry (current PPP$)","CAN","Canada",2017,2017,"USD","US Dollar",6,"Millions",NA,NA,1074195.11187305,"e","Estimated value","VA","_PPP"
"4137","VA_PPP","Value Added of Industry (current PPP$)","OECD","OECD - Total",2011,2011,"USD","US Dollar",6,"Millions",NA,NA,29588276.2014968,"","","VA","_PPP"
"4138","VA_PPP","Value Added of Industry (current PPP$)","OECD","OECD - Total",2012,2012,"USD","US Dollar",6,"Millions",NA,NA,30593614.2035228,"","","VA","_PPP"
"4139","VA_PPP","Value Added of Industry (current PPP$)","OECD","OECD - Total",2013,2013,"USD","US Dollar",6,"Millions",NA,NA,31841042.5710812,"","","VA","_PPP"
"4140","VA_PPP","Value Added of Industry (current PPP$)","OECD","OECD - Total",2014,2014,"USD","US Dollar",6,"Millions",NA,NA,33053010.4943171,"","","VA","_PPP"
